F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.1618	1.7041e+005	0.3954	0.7384	0.9446	0.0000	0.0000	0.9446	0.9446	0.9446	0.0000	0.0000	
0.1628	1.7021e+005	0.3950	0.7373	0.9441	0.0000	0.0000	0.9441	0.9441	0.9441	0.0000	0.0000	
0.1638	1.7001e+005	0.3921	0.7359	0.9435	0.0000	0.0000	0.9435	0.9435	0.9435	0.0000	0.0000	
0.1648	1.698e+005	0.3880	0.7342	0.9429	0.0000	0.0000	0.9429	0.9429	0.9429	0.0000	0.0000	
0.1658	1.696e+005	0.3880	0.7337	0.9424	0.0000	0.0000	0.9424	0.9424	0.9424	0.0000	0.0000	
0.1668	1.694e+005	0.3879	0.7331	0.9419	0.0000	0.0000	0.9419	0.9419	0.9419	0.0000	0.0000	
0.1678	1.692e+005	0.3879	0.7327	0.9413	0.0000	0.0000	0.9413	0.9413	0.9413	0.0000	0.0000	
0.1688	1.6899e+005	0.3875	0.7320	0.9408	0.0000	0.0000	0.9408	0.9408	0.9408	0.0000	0.0000	
0.1698	1.6879e+005	0.3874	0.7315	0.9402	0.0000	0.0000	0.9402	0.9402	0.9402	0.0000	0.0000	
0.1708	1.6859e+005	0.3874	0.7309	0.9397	0.0000	0.0000	0.9397	0.9397	0.9397	0.0000	0.0000	
0.1718	1.6838e+005	0.3874	0.7303	0.9391	0.0000	0.0000	0.9391	0.9391	0.9391	0.0000	0.0000	
0.1728	1.6818e+005	0.3807	0.7278	0.9385	0.0000	0.0000	0.9385	0.9385	0.9385	0.0000	0.0000	
0.1738	1.6798e+005	0.3799	0.7272	0.9380	0.0000	0.0000	0.9380	0.9380	0.9380	0.0000	0.0000	
0.1748	1.6777e+005	0.3799	0.7267	0.9374	0.0000	0.0000	0.9374	0.9374	0.9374	0.0000	0.0000	
0.1757	1.6757e+005	0.3799	0.7261	0.9368	0.0000	0.0000	0.9368	0.9368	0.9368	0.0000	0.0000	
0.1767	1.6737e+005	0.3799	0.7255	0.9363	0.0000	0.0000	0.9363	0.9363	0.9363	0.0000	0.0000	
0.1777	1.6716e+005	0.3792	0.7243	0.9357	0.0000	0.0000	0.9357	0.9357	0.9357	0.0000	0.0000	
0.1787	1.6696e+005	0.3781	0.7234	0.9351	0.0000	0.0000	0.9351	0.9351	0.9351	0.0000	0.0000	
0.1797	1.6676e+005	0.3781	0.7227	0.9346	0.0000	0.0000	0.9346	0.9346	0.9346	0.0000	0.0000	
0.1807	1.6656e+005	0.3780	0.7221	0.9340	0.0000	0.0000	0.9340	0.9340	0.9340	0.0000	0.0000	
0.1817	1.6635e+005	0.3742	0.7205	0.9334	0.0000	0.0000	0.9334	0.9334	0.9334	0.0000	0.0000	
0.1827	1.6615e+005	0.3742	0.7199	0.9328	0.0000	0.0000	0.9328	0.9328	0.9328	0.0000	0.0000	
0.1837	1.6595e+005	0.3741	0.7193	0.9322	0.0000	0.0000	0.9322	0.9322	0.9322	0.0000	0.0000	
0.1847	1.6574e+005	0.3739	0.7186	0.9316	0.0000	0.0000	0.9316	0.9316	0.9316	0.0000	0.0000	
0.1857	1.6554e+005	0.3739	0.7180	0.9310	0.0000	0.0000	0.9310	0.9310	0.9310	0.0000	0.0000	
0.1867	1.6534e+005	0.3734	0.7172	0.9304	0.0000	0.0000	0.9304	0.9304	0.9304	0.0000	0.0000	
0.1877	1.6514e+005	0.3720	0.7161	0.9298	0.0000	0.0000	0.9298	0.9298	0.9298	0.0000	0.0000	
0.1887	1.6493e+005	0.3720	0.7157	0.9292	0.0000	0.0000	0.9292	0.9292	0.9292	0.0000	0.0000	
0.1897	1.6473e+005	0.3718	0.7150	0.9286	0.0000	0.0000	0.9286	0.9286	0.9286	0.0000	0.0000	
0.1907	1.6453e+005	0.3715	0.7144	0.9280	0.0000	0.0000	0.9280	0.9280	0.9280	0.0000	0.0000	
0.1917	1.6432e+005	0.3715	0.7138	0.9274	0.0000	0.0000	0.9274	0.9274	0.9274	0.0000	0.0000	
0.1927	1.6412e+005	0.3715	0.7131	0.9268	0.0000	0.0000	0.9268	0.9268	0.9268	0.0000	0.0000	
0.1937	1.6392e+005	0.3712	0.7123	0.9261	0.0000	0.0000	0.9261	0.9261	0.9261	0.0000	0.0000	
0.1947	1.6371e+005	0.3711	0.7118	0.9255	0.0000	0.0000	0.9255	0.9255	0.9255	0.0000	0.0000	
0.1957	1.6351e+005	0.3662	0.7100	0.9248	0.0000	0.0000	0.9248	0.9248	0.9248	0.0000	0.0000	
0.1967	1.6331e+005	0.3659	0.7093	0.9242	0.0000	0.0000	0.9242	0.9242	0.9242	0.0000	0.0000	
0.1977	1.631e+005	0.3659	0.7088	0.9236	0.0000	0.0000	0.9236	0.9236	0.9236	0.0000	0.0000	
0.1987	1.629e+005	0.3657	0.7081	0.9229	0.0000	0.0000	0.9229	0.9229	0.9229	0.0000	0.0000	
0.1997	1.627e+005	0.3650	0.7074	0.9223	0.0000	0.0000	0.9223	0.9223	0.9223	0.0000	0.0000	
0.2007	1.625e+005	0.3650	0.7067	0.9216	0.0000	0.0000	0.9216	0.9216	0.9216	0.0000	0.0000	
0.2017	1.6229e+005	0.3646	0.7059	0.9210	0.0000	0.0000	0.9210	0.9210	0.9210	0.0000	0.0000	
0.2027	1.6209e+005	0.3646	0.7053	0.9203	0.0000	0.0000	0.9203	0.9203	0.9203	0.0000	0.0000	
0.2037	1.6189e+005	0.3645	0.7046	0.9197	0.0000	0.0000	0.9197	0.9197	0.9197	0.0000	0.0000	
0.2047	1.6168e+005	0.3628	0.7034	0.9190	0.0000	0.0000	0.9190	0.9190	0.9190	0.0000	0.0000	
0.2057	1.6148e+005	0.3628	0.7029	0.9183	0.0000	0.0000	0.9183	0.9183	0.9183	0.0000	0.0000	
0.2067	1.6128e+005	0.3615	0.7020	0.9177	0.0000	0.0000	0.9177	0.9177	0.9177	0.0000	0.0000	
0.2077	1.6108e+005	0.3615	0.7014	0.9170	0.0000	0.0000	0.9170	0.9170	0.9170	0.0000	0.0000	
0.2087	1.6087e+005	0.3615	0.7007	0.9163	0.0000	0.0000	0.9163	0.9163	0.9163	0.0000	0.0000	
0.2097	1.6067e+005	0.3610	0.6999	0.9156	0.0000	0.0000	0.9156	0.9156	0.9156	0.0000	0.0000	
0.2107	1.6047e+005	0.3610	0.6993	0.9149	0.0000	0.0000	0.9149	0.9149	0.9149	0.0000	0.0000	
0.2117	1.6026e+005	0.3610	0.6987	0.9142	0.0000	0.0000	0.9142	0.9142	0.9142	0.0000	0.0000	
0.2127	1.6006e+005	0.3610	0.6980	0.9136	0.0000	0.0000	0.9136	0.9136	0.9136	0.0000	0.0000	
