F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	
0.1478	1.7326e+005	0.4253	0.7544	0.9607	0.0000	0.0000	0.9607	0.9607	0.9607	0.0000	0.0000	
0.1488	1.7305e+005	0.4253	0.7539	0.9604	0.0000	0.0000	0.9604	0.9604	0.9604	0.0000	0.0000	
0.1498	1.7285e+005	0.4253	0.7534	0.9600	0.0000	0.0000	0.9600	0.9600	0.9600	0.0000	0.0000	
0.1508	1.7265e+005	0.4253	0.7529	0.9596	0.0000	0.0000	0.9596	0.9596	0.9596	0.0000	0.0000	
0.1518	1.7244e+005	0.4183	0.7505	0.9592	0.0000	0.0000	0.9592	0.9592	0.9592	0.0000	0.0000	
0.1528	1.7224e+005	0.4183	0.7498	0.9588	0.0000	0.0000	0.9588	0.9588	0.9588	0.0000	0.0000	
0.1538	1.7204e+005	0.4125	0.7478	0.9583	0.0000	0.0000	0.9583	0.9583	0.9583	0.0000	0.0000	
0.1548	1.7183e+005	0.4012	0.7440	0.9577	0.0000	0.0000	0.9577	0.9577	0.9577	0.0000	0.0000	
0.1558	1.7163e+005	0.4012	0.7434	0.9573	0.0000	0.0000	0.9573	0.9573	0.9573	0.0000	0.0000	
0.1568	1.7143e+005	0.4012	0.7429	0.9569	0.0000	0.0000	0.9569	0.9569	0.9569	0.0000	0.0000	
0.1578	1.7122e+005	0.4012	0.7424	0.9565	0.0000	0.0000	0.9565	0.9565	0.9565	0.0000	0.0000	
0.1588	1.7102e+005	0.4012	0.7418	0.9561	0.0000	0.0000	0.9561	0.9561	0.9561	0.0000	0.0000	
0.1598	1.7082e+005	0.4012	0.7410	0.9557	0.0000	0.0000	0.9557	0.9557	0.9557	0.0000	0.0000	
0.1608	1.7062e+005	0.4012	0.7398	0.9553	0.0000	0.0000	0.9553	0.9553	0.9553	0.0000	0.0000	
0.1618	1.7041e+005	0.4012	0.7394	0.9549	0.0000	0.0000	0.9549	0.9549	0.9549	0.0000	0.0000	
0.1628	1.7021e+005	0.4012	0.7389	0.9545	0.0000	0.0000	0.9545	0.9545	0.9545	0.0000	0.0000	
0.1638	1.7001e+005	0.4012	0.7381	0.9541	0.0000	0.0000	0.9541	0.9541	0.9541	0.0000	0.0000	
0.1648	1.698e+005	0.4012	0.7375	0.9537	0.0000	0.0000	0.9537	0.9537	0.9537	0.0000	0.0000	
0.1658	1.696e+005	0.4012	0.7370	0.9533	0.0000	0.0000	0.9533	0.9533	0.9533	0.0000	0.0000	
0.1668	1.694e+005	0.4012	0.7365	0.9528	0.0000	0.0000	0.9528	0.9528	0.9528	0.0000	0.0000	
0.1678	1.692e+005	0.4012	0.7359	0.9524	0.0000	0.0000	0.9524	0.9524	0.9524	0.0000	0.0000	
0.1688	1.6899e+005	0.4008	0.7352	0.9520	0.0000	0.0000	0.9520	0.9520	0.9520	0.0000	0.0000	
0.1698	1.6879e+005	0.4007	0.7347	0.9516	0.0000	0.0000	0.9516	0.9516	0.9516	0.0000	0.0000	
0.1708	1.6859e+005	0.4007	0.7343	0.9512	0.0000	0.0000	0.9512	0.9512	0.9512	0.0000	0.0000	
0.1718	1.6838e+005	0.3938	0.7318	0.9507	0.0000	0.0000	0.9507	0.9507	0.9507	0.0000	0.0000	
0.1728	1.6818e+005	0.3938	0.7313	0.9502	0.0000	0.0000	0.9502	0.9502	0.9502	0.0000	0.0000	
0.1738	1.6798e+005	0.3938	0.7308	0.9498	0.0000	0.0000	0.9498	0.9498	0.9498	0.0000	0.0000	
0.1748	1.6777e+005	0.3935	0.7302	0.9494	0.0000	0.0000	0.9494	0.9494	0.9494	0.0000	0.0000	
0.1757	1.6757e+005	0.3935	0.7294	0.9489	0.0000	0.0000	0.9489	0.9489	0.9489	0.0000	0.0000	
0.1767	1.6737e+005	0.3894	0.7275	0.9484	0.0000	0.0000	0.9484	0.9484	0.9484	0.0000	0.0000	
0.1777	1.6716e+005	0.3764	0.7234	0.9474	0.0000	0.0000	0.9474	0.9474	0.9474	0.0000	0.0000	
0.1787	1.6696e+005	0.3764	0.7228	0.9470	0.0000	0.0000	0.9470	0.9470	0.9470	0.0000	0.0000	
0.1797	1.6676e+005	0.3759	0.7221	0.9465	0.0000	0.0000	0.9465	0.9465	0.9465	0.0000	0.0000	
0.1807	1.6656e+005	0.3759	0.7216	0.9461	0.0000	0.0000	0.9461	0.9461	0.9461	0.0000	0.0000	
0.1817	1.6635e+005	0.3759	0.7210	0.9456	0.0000	0.0000	0.9456	0.9456	0.9456	0.0000	0.0000	
0.1827	1.6615e+005	0.3757	0.7203	0.9452	0.0000	0.0000	0.9452	0.9452	0.9452	0.0000	0.0000	
0.1837	1.6595e+005	0.3757	0.7198	0.9447	0.0000	0.0000	0.9447	0.9447	0.9447	0.0000	0.0000	
0.1847	1.6574e+005	0.3756	0.7193	0.9442	0.0000	0.0000	0.9442	0.9442	0.9442	0.0000	0.0000	
0.1857	1.6554e+005	0.3756	0.7188	0.9438	0.0000	0.0000	0.9438	0.9438	0.9438	0.0000	0.0000	
0.1867	1.6534e+005	0.3719	0.7173	0.9433	0.0000	0.0000	0.9433	0.9433	0.9433	0.0000	0.0000	
0.1877	1.6514e+005	0.3719	0.7168	0.9428	0.0000	0.0000	0.9428	0.9428	0.9428	0.0000	0.0000	
0.1887	1.6493e+005	0.3719	0.7163	0.9423	0.0000	0.0000	0.9423	0.9423	0.9423	0.0000	0.0000	
0.1897	1.6473e+005	0.3719	0.7159	0.9418	0.0000	0.0000	0.9418	0.9418	0.9418	0.0000	0.0000	
0.1907	1.6453e+005	0.3719	0.7152	0.9414	0.0000	0.0000	0.9414	0.9414	0.9414	0.0000	0.0000	
0.1917	1.6432e+005	0.3718	0.7146	0.9409	0.0000	0.0000	0.9409	0.9409	0.9409	0.0000	0.0000	
0.1927	1.6412e+005	0.3717	0.7141	0.9404	0.0000	0.0000	0.9404	0.9404	0.9404	0.0000	0.0000	
0.1937	1.6392e+005	0.3713	0.7135	0.9399	0.0000	0.0000	0.9399	0.9399	0.9399	0.0000	0.0000	
0.1947	1.6371e+005	0.3713	0.7129	0.9394	0.0000	0.0000	0.9394	0.9394	0.9394	0.0000	0.0000	
0.1957	1.6351e+005	0.3712	0.7122	0.9389	0.0000	0.0000	0.9389	0.9389	0.9389	0.0000	0.0000	
0.1967	1.6331e+005	0.3681	0.7104	0.9383	0.0000	0.0000	0.9383	0.9383	0.9383	0.0000	0.0000	
0.1977	1.631e+005	0.3679	0.7100	0.9378	0.0000	0.0000	0.9378	0.9378	0.9378	0.0000	0.0000	
0.1987	1.629e+005	0.3679	0.7092	0.9373	0.0000	0.0000	0.9373	0.9373	0.9373	0.0000	0.0000	
0.1997	1.627e+005	0.3679	0.7085	0.9368	0.0000	0.0000	0.9368	0.9368	0.9368	0.0000	0.0000	
0.2007	1.625e+005	0.3679	0.7080	0.9363	0.0000	0.0000	0.9363	0.9363	0.9363	0.0000	0.0000	
0.2017	1.6229e+005	0.3679	0.7075	0.9358	0.0000	0.0000	0.9358	0.9358	0.9358	0.0000	0.0000	
0.2027	1.6209e+005	0.3674	0.7068	0.9353	0.0000	0.0000	0.9353	0.9353	0.9353	0.0000	0.0000	
0.2037	1.6189e+005	0.3672	0.7050	0.9347	0.0000	0.0000	0.9347	0.9347	0.9347	0.0000	0.0000	
0.2047	1.6168e+005	0.3672	0.7045	0.9342	0.0000	0.0000	0.9342	0.9342	0.9342	0.0000	0.0000	
0.2057	1.6148e+005	0.3671	0.7039	0.9337	0.0000	0.0000	0.9337	0.9337	0.9337	0.0000	0.0000	
0.2067	1.6128e+005	0.3667	0.7033	0.9331	0.0000	0.0000	0.9331	0.9331	0.9331	0.0000	0.0000	
0.2077	1.6108e+005	0.3659	0.7025	0.9326	0.0000	0.0000	0.9326	0.9326	0.9326	0.0000	0.0000	
0.2087	1.6087e+005	0.3652	0.7018	0.9321	0.0000	0.0000	0.9321	0.9321	0.9321	0.0000	0.0000	
0.2097	1.6067e+005	0.3652	0.7012	0.9315	0.0000	0.0000	0.9315	0.9315	0.9315	0.0000	0.0000	
0.2107	1.6047e+005	0.3646	0.7005	0.9310	0.0000	0.0000	0.9310	0.9310	0.9310	0.0000	0.0000	
0.2117	1.6026e+005	0.3646	0.6999	0.9305	0.0000	0.0000	0.9305	0.9305	0.9305	0.0000	0.0000	
0.2127	1.6006e+005	0.3646	0.6995	0.9299	0.0000	0.0000	0.9299	0.9299	0.9299	0.0000	0.0000	
0.2137	1.5986e+005	0.3645	0.6989	0.9294	0.0000	0.0000	0.9294	0.9294	0.9294	0.0000	0.0000	
